SaleID,CustomerID,ProductID,EmployeeID,Quantity,SaleDate,Price_x,TotalAmount,CustomerName,Age,Country,JoinDate,ProductName,Category,Price_y,EmployeeName,Department,HireDate,SaleMonth
10451,819,791,251,3,2022-06-13,55.96,167.88,Hassan Rabie,35,Jordan,2023-06-12,Children Book_791,Books,55.96,Ahmad Darwish,Sales,2019-08-08,6
10452,47,749,70,1,2021-05-05,10.99,10.99,Rania Barakat,30,Jordan,2021-10-30,Science Book_749,Books,10.99,Omar Omari,HR,2019-03-28,5
10453,36,787,292,1,2021-06-16,34.61,34.61,Lina Saleh,22,Saudi Arabia,2023-03-08,History Book_787,Books,34.61,Huda Al-Smadi,Sales,2024-01-05,6
10454,1856,296,188,4,2023-02-14,129.51,518.04,Mona Al-Smadi,28,Jordan,2021-04-21,Jacket_296,Clothing,129.51,Lina Saleh,Sales,2019-10-16,2
10455,95,840,141,4,2021-08-03,683.01,2732.04,Noor Rabie,31,UAE,2020-03-04,Chair_840,Furniture,683.01,Khaled Al-Smadi,Support,2022-07-28,8
10456,985,400,140,3,2021-05-04,153.99,461.97,Farah Ayoub,34,Jordan,2021-10-02,Dress_400,Clothing,153.99,Mona Shami,Sales,2022-09-30,5
10457,1385,58,75,1,2023-08-22,1413.39,1413.39,Majed Al-Momani,42,Saudi Arabia,2023-09-20,Laptop_58,Electronics,1413.39,Majed Hammad,Sales,2018-03-11,8
10458,1549,875,100,1,2022-05-16,483.59,483.59,Zain Darwish,42,Jordan,2020-04-21,Table_875,Furniture,483.59,Zain Najjar,Sales,2022-06-01,5
10459,1170,530,145,2,2023-01-29,21.59,43.18,Omar Al-Momani,43,Jordan,2020-09-04,Pasta_530,Food,21.59,Noor Masri,Sales,2020-08-21,1
10460,1941,548,175,3,2022-09-12,28.39,85.17,Omar Omari,38,UAE,2022-01-29,Salad_548,Food,28.39,Huda Al-Smadi,Sales,2016-01-12,9
10461,368,408,221,3,2022-01-02,15.15,45.45,Omar Al-Momani,35,Saudi Arabia,2020-11-25,Pasta_408,Food,15.15,Yousef Haddad,IT,2017-05-22,1
10462,65,641,10,4,2023-02-07,42.94,171.76,Huda Qasem,43,Jordan,2023-01-02,History Book_641,Books,42.94,Rania Hammad,IT,2018-04-17,2
10463,1252,513,46,1,2021-11-21,44.7,44.7,Aya Hammad,43,Saudi Arabia,2021-10-22,Burger_513,Food,44.7,Hassan Darwish,Sales,2023-01-10,11
10464,754,64,117,4,2022-03-02,817.57,3270.28,Ali Haddad,45,Qatar,2024-01-25,Camera_64,Electronics,817.57,Farah Najjar,HR,2015-06-03,3
10465,1544,574,4,3,2021-07-15,40.28,120.84,Omar Al-Smadi,30,Jordan,2021-02-01,Salad_574,Food,40.28,Zain Khoury,Sales,2020-10-30,7
10466,816,878,238,1,2021-08-04,618.37,618.37,Rania Al-Smadi,20,Jordan,2022-09-29,Desk_878,Furniture,618.37,Yousef Rabie,Sales,2020-11-09,8
10467,1877,420,294,1,2021-04-03,41.0,41.0,Salma Darwish,29,Jordan,2022-04-17,Juice_420,Food,41.0,Ali Ayoub,Management,2022-05-21,4
10468,1579,843,31,3,2023-03-30,726.29,2178.87,Rania Masri,27,Saudi Arabia,2023-06-16,Chair_843,Furniture,726.29,Yousef Al-Momani,Management,2019-12-18,3
10469,756,146,130,1,2022-06-04,361.2,361.2,Lina Omari,61,Jordan,2021-01-09,Printer_146,Electronics,361.2,Ali Ayoub,Management,2018-07-20,6
10470,181,272,241,2,2022-01-04,67.85,135.7,Farah Najjar,41,Jordan,2021-12-05,Shoes_272,Clothing,67.85,Majed Haddad,Support,2020-03-09,1
10471,1525,17,81,3,2022-05-05,409.28,1227.84,Huda Omari,31,Saudi Arabia,2023-05-06,Headphones_17,Electronics,409.28,Ali Haddad,IT,2016-06-09,5
10472,597,792,25,3,2021-09-19,76.53,229.59,Rania Saleh,32,Jordan,2022-04-06,Biography_792,Books,76.53,Zain Hammad,Sales,2016-05-02,9
10473,1179,98,261,1,2022-06-05,1411.75,1411.75,Salma Khoury,25,Jordan,2020-04-05,Tablet_98,Electronics,1411.75,Hassan Ayoub,Sales,2018-03-21,6
10474,787,452,48,3,2021-04-25,44.02,132.06,Lina Najjar,43,Egypt,2021-09-03,Salad_452,Food,44.02,Noor Khoury,IT,2020-06-19,4
10475,1559,739,52,4,2023-08-26,62.46,249.84,Khaled Omari,49,Qatar,2020-07-20,Children Book_739,Books,62.46,Mona Haddad,Sales,2022-07-27,8
10476,627,975,149,3,2022-04-13,978.78,2936.34,Hassan Barakat,25,Jordan,2020-12-29,Sofa_975,Furniture,978.78,Ahmad Omari,Support,2018-10-22,4
10477,1842,898,99,4,2021-01-17,315.33,1261.32,Ahmad Darwish,18,Jordan,2022-12-21,Bed_898,Furniture,315.33,Huda Omari,IT,2015-08-20,1
10478,1459,243,67,2,2021-01-08,159.67,319.34,Zain Qasem,47,Jordan,2020-04-21,T-Shirt_243,Clothing,159.67,Ahmad Darwish,Sales,2017-12-14,1
10479,1835,479,210,2,2022-01-25,29.59,59.18,Rania Saleh,28,Saudi Arabia,2023-08-22,Juice_479,Food,29.59,Yousef Al-Momani,HR,2022-07-13,1
10480,1123,201,248,4,2023-04-03,105.11,420.44,Hassan Ayoub,41,Jordan,2022-11-07,Jeans_201,Clothing,105.11,Aya Al-Momani,Sales,2018-05-14,4
10481,616,906,119,3,2022-03-07,979.11,2937.33,Huda Al-Momani,36,Saudi Arabia,2022-10-31,Wardrobe_906,Furniture,979.11,Majed Darwish,Sales,2022-05-18,3
10482,1396,949,228,4,2022-02-14,869.5,3478.0,Sara Rabie,36,Jordan,2020-01-19,Wardrobe_949,Furniture,869.5,Khaled Qasem,HR,2020-12-22,2
10483,1587,473,103,1,2023-09-12,18.25,18.25,Khaled Masri,36,Saudi Arabia,2022-01-16,Salad_473,Food,18.25,Noor Najjar,Sales,2017-08-19,9
10484,1386,179,289,4,2023-05-29,707.81,2831.24,Ali Ayoub,37,Jordan,2021-11-10,Laptop_179,Electronics,707.81,Lina Khoury,Sales,2015-04-30,5
10485,112,508,240,2,2021-04-13,44.72,89.44,Farah Shami,34,Saudi Arabia,2022-02-01,Chocolate_508,Food,44.72,Ahmad Najjar,Management,2019-02-01,4
10486,453,453,232,2,2021-12-30,35.95,71.9,Hassan Khoury,25,Saudi Arabia,2020-11-05,Salad_453,Food,35.95,Omar Qasem,Sales,2023-08-17,12
10487,756,270,290,4,2022-01-05,167.96,671.84,Lina Omari,61,Jordan,2021-01-09,Dress_270,Clothing,167.96,Ahmad Shami,Support,2017-11-24,1
10488,1193,234,154,2,2023-08-27,108.22,216.44,Rami Shami,28,Egypt,2020-04-09,Scarf_234,Clothing,108.22,Majed Al-Smadi,Sales,2019-11-21,8
10489,584,624,170,1,2021-11-14,50.19,50.19,Farah Omari,57,Egypt,2022-06-23,Science Book_624,Books,50.19,Aya Ayoub,Management,2019-07-05,11
10490,139,486,159,3,2023-05-07,40.84,122.52,Aya Darwish,43,Jordan,2020-03-01,Juice_486,Food,40.84,Rami Najjar,HR,2023-10-30,5
10491,1872,1000,113,3,2021-03-08,288.81,866.43,Sara Barakat,32,Jordan,2022-02-07,Desk_1000,Furniture,288.81,Majed Masri,Support,2016-11-26,3
10492,231,578,51,4,2022-03-21,19.2,76.8,Noor Barakat,27,Saudi Arabia,2021-09-24,Juice_578,Food,19.2,Rania Khoury,Support,2021-05-19,3
10493,1263,338,36,2,2023-08-27,194.79,389.58,Khaled Al-Smadi,40,Saudi Arabia,2023-10-12,Dress_338,Clothing,194.79,Majed Najjar,HR,2021-03-30,8
10494,984,861,13,3,2023-05-19,309.69,929.07,Lina Omari,34,UAE,2023-10-18,Wardrobe_861,Furniture,309.69,Noor Darwish,IT,2020-07-01,5
10495,253,949,218,2,2022-10-30,869.5,1739.0,Omar Hammad,56,UAE,2020-02-14,Wardrobe_949,Furniture,869.5,Lina Darwish,Management,2017-02-03,10
10496,1460,757,243,4,2021-11-04,51.69,206.76,Ahmad Al-Smadi,41,Saudi Arabia,2020-12-30,Biography_757,Books,51.69,Lina Haddad,Sales,2017-09-11,11
10497,1943,757,223,2,2021-08-23,51.69,103.38,Omar Haddad,37,Jordan,2023-06-01,Biography_757,Books,51.69,Sara Haddad,Sales,2024-03-28,8
10498,561,980,208,1,2022-12-20,163.63,163.63,Noor Masri,37,Saudi Arabia,2021-07-04,Desk_980,Furniture,163.63,Ahmad Darwish,HR,2020-10-11,12
10499,1446,448,269,1,2021-03-28,46.64,46.64,Ali Haddad,28,Jordan,2023-12-10,Pizza_448,Food,46.64,Tariq Qasem,Management,2017-09-03,3
10500,1327,584,222,2,2022-10-29,33.19,66.38,Mona Rabie,25,Jordan,2021-02-06,Salad_584,Food,33.19,Noor Al-Smadi,Sales,2022-05-30,10
10501,72,357,288,1,2022-10-22,82.7,82.7,Salma Masri,50,Jordan,2020-09-02,Jacket_357,Clothing,82.7,Tariq Al-Momani,Sales,2016-07-12,10
10502,1287,49,12,4,2023-04-10,1238.0,4952.0,Yousef Omari,18,Saudi Arabia,2023-01-13,Printer_49,Electronics,1238.0,Hassan Shami,Management,2020-08-01,4
10503,1858,496,187,1,2022-02-04,44.21,44.21,Hassan Omari,32,Saudi Arabia,2021-08-03,Chocolate_496,Food,44.21,Rania Omari,Support,2020-04-30,2
10504,222,346,169,1,2023-06-16,110.33,110.33,Sara Rabie,18,Saudi Arabia,2023-12-05,Dress_346,Clothing,110.33,Aya Ayoub,Support,2021-06-07,6
10505,1101,702,293,3,2022-04-28,30.19,90.57,Sara Masri,44,Saudi Arabia,2023-03-19,Biography_702,Books,30.19,Lina Omari,Management,2018-02-11,4
10506,62,293,106,3,2021-01-17,172.07,516.21,Majed Saleh,33,Jordan,2021-10-05,Jacket_293,Clothing,172.07,Yousef Omari,HR,2021-08-24,1
10507,1495,689,176,4,2023-09-02,35.85,143.4,Yousef Saleh,50,Saudi Arabia,2020-06-26,Novel_689,Books,35.85,Huda Qasem,Support,2023-01-18,9
10508,1181,964,41,1,2023-09-15,839.16,839.16,Ali Haddad,36,Jordan,2023-10-08,Desk_964,Furniture,839.16,Tariq Khoury,IT,2016-11-03,9
10509,806,673,249,3,2021-10-09,63.99,191.97,Farah Barakat,31,Saudi Arabia,2021-10-03,Children Book_673,Books,63.99,Tariq Al-Momani,Sales,2024-06-19,10
10510,125,150,267,2,2023-01-18,1564.93,3129.86,Rami Hammad,40,UAE,2022-06-27,Printer_150,Electronics,1564.93,Ahmad Hammad,HR,2017-08-25,1
10511,741,582,222,2,2022-10-25,17.62,35.24,Rania Barakat,18,Egypt,2023-10-07,Burger_582,Food,17.62,Noor Al-Smadi,Sales,2022-05-30,10
10512,1876,545,113,1,2023-07-08,28.64,28.64,Hassan Haddad,48,UAE,2021-10-08,Pasta_545,Food,28.64,Majed Masri,Support,2016-11-26,7
10513,161,796,284,4,2021-11-28,66.22,264.88,Ahmad Haddad,25,Jordan,2022-09-08,Children Book_796,Books,66.22,Ahmad Hammad,IT,2015-06-01,11
10514,541,856,278,1,2021-02-16,138.53,138.53,Majed Saleh,43,Saudi Arabia,2023-03-17,Desk_856,Furniture,138.53,Khaled Ayoub,Sales,2020-03-16,2
10515,626,260,203,3,2021-05-25,122.78,368.34,Sara Barakat,29,Jordan,2022-07-02,T-Shirt_260,Clothing,122.78,Huda Barakat,Sales,2017-03-30,5
10516,1615,322,262,1,2023-05-18,127.14,127.14,Hassan Shami,33,Saudi Arabia,2021-07-28,T-Shirt_322,Clothing,127.14,Zain Barakat,HR,2022-03-31,5
10517,1559,77,282,1,2021-09-12,217.54,217.54,Khaled Omari,49,Qatar,2020-07-20,Printer_77,Electronics,217.54,Rami Darwish,Support,2019-09-25,9
10518,106,110,144,2,2021-07-01,724.44,1448.88,Farah Ayoub,39,Jordan,2020-01-25,Monitor_110,Electronics,724.44,Sara Masri,Sales,2020-07-27,7
10519,1155,817,243,2,2022-08-02,614.21,1228.42,Khaled Najjar,51,Jordan,2022-02-04,Sofa_817,Furniture,614.21,Lina Haddad,Sales,2017-09-11,8
10520,1381,896,270,3,2021-01-10,228.78,686.34,Khaled Hammad,41,Saudi Arabia,2020-07-07,Table_896,Furniture,228.78,Sara Al-Momani,HR,2016-04-10,1
10521,1709,651,35,4,2021-05-12,50.23,200.92,Tariq Darwish,33,Qatar,2022-11-24,Children Book_651,Books,50.23,Aya Saleh,HR,2016-12-25,5
10522,776,547,298,4,2022-06-16,32.64,130.56,Farah Khoury,19,Saudi Arabia,2023-04-10,Burger_547,Food,32.64,Aya Haddad,Sales,2024-07-23,6
10523,1878,423,53,3,2021-06-09,24.35,73.05,Huda Hammad,32,Jordan,2022-01-11,Burger_423,Food,24.35,Huda Haddad,Sales,2020-07-02,6
10524,1909,394,150,3,2021-05-24,115.68,347.04,Aya Haddad,23,Saudi Arabia,2022-03-26,Shoes_394,Clothing,115.68,Lina Najjar,Support,2016-11-13,5
10525,1821,235,13,1,2022-12-13,53.59,53.59,Huda Masri,33,Jordan,2023-06-13,Shoes_235,Clothing,53.59,Noor Darwish,IT,2020-07-01,12
10526,2,330,267,1,2022-04-27,187.16,187.16,Rami Barakat,33,Jordan,2020-01-20,Shoes_330,Clothing,187.16,Ahmad Hammad,HR,2017-08-25,4
10527,233,712,97,4,2023-02-20,36.93,147.72,Lina Najjar,35,Jordan,2022-10-01,History Book_712,Books,36.93,Farah Al-Smadi,IT,2019-08-15,2
10528,369,325,86,1,2021-02-09,185.94,185.94,Zain Haddad,35,UAE,2024-02-08,T-Shirt_325,Clothing,185.94,Noor Al-Momani,HR,2023-04-28,2
10529,1275,151,265,1,2021-03-04,818.99,818.99,Aya Hammad,47,Egypt,2020-04-25,Smartphone_151,Electronics,818.99,Noor Haddad,Sales,2022-09-14,3
10530,946,546,71,2,2022-09-03,20.92,41.84,Farah Al-Momani,24,Egypt,2021-08-27,Chocolate_546,Food,20.92,Rania Qasem,Sales,2021-12-01,9
10531,1857,636,17,3,2023-04-02,15.5,46.5,Salma Hammad,48,Qatar,2020-06-20,Children Book_636,Books,15.5,Mona Khoury,Sales,2018-11-08,4
10532,1132,879,189,3,2021-08-03,389.43,1168.29,Majed Najjar,39,Jordan,2021-04-01,Table_879,Furniture,389.43,Tariq Rabie,Support,2017-05-09,8
10533,1300,32,10,2,2023-06-07,1098.2,2196.4,Rami Omari,38,Saudi Arabia,2022-11-12,Smartphone_32,Electronics,1098.2,Rania Hammad,IT,2018-04-17,6
10534,180,272,166,2,2023-01-28,67.85,135.7,Majed Masri,62,Jordan,2022-09-19,Shoes_272,Clothing,67.85,Mona Darwish,HR,2017-12-22,1
10535,1749,836,39,1,2022-11-08,181.6,181.6,Hassan Rabie,36,Jordan,2023-04-24,Desk_836,Furniture,181.6,Farah Ayoub,Sales,2018-05-26,11
10536,293,822,219,3,2021-10-28,451.44,1354.32,Aya Shami,29,Jordan,2020-09-17,Desk_822,Furniture,451.44,Lina Rabie,HR,2021-06-20,10
10537,584,636,94,4,2022-01-16,15.5,62.0,Farah Omari,57,Egypt,2022-06-23,Children Book_636,Books,15.5,Sara Qasem,Sales,2019-10-20,1
10538,795,924,158,3,2022-09-25,749.26,2247.78,Noor Darwish,24,Saudi Arabia,2023-03-12,Table_924,Furniture,749.26,Mona Al-Smadi,Support,2024-07-02,9
10539,175,368,34,4,2022-03-01,190.81,763.24,Lina Rabie,37,UAE,2022-02-22,Jeans_368,Clothing,190.81,Farah Hammad,Sales,2015-05-15,3
10540,123,492,289,2,2023-04-24,32.54,65.08,Aya Al-Momani,49,Saudi Arabia,2021-02-08,Chocolate_492,Food,32.54,Lina Khoury,Sales,2015-04-30,4
10541,227,316,12,3,2021-06-11,122.69,368.07,Zain Haddad,35,Saudi Arabia,2023-02-27,T-Shirt_316,Clothing,122.69,Hassan Shami,Management,2020-08-01,6
10542,1926,590,233,2,2022-03-06,23.62,47.24,Huda Khoury,25,Jordan,2023-12-18,Pasta_590,Food,23.62,Yousef Omari,Sales,2019-11-12,3
10543,444,588,87,3,2021-06-26,36.74,110.22,Salma Omari,34,Egypt,2020-04-01,Pasta_588,Food,36.74,Aya Al-Smadi,Sales,2021-07-19,6
10544,1837,572,93,4,2021-06-28,45.14,180.56,Yousef Shami,23,Egypt,2022-12-05,Salad_572,Food,45.14,Tariq Hammad,Management,2016-02-03,6
10545,428,597,107,2,2023-08-17,27.77,55.54,Aya Haddad,41,Jordan,2021-09-23,Salad_597,Food,27.77,Tariq Omari,Sales,2015-12-14,8
10546,1107,368,193,1,2022-06-16,190.81,190.81,Mona Shami,41,Jordan,2020-08-31,Jeans_368,Clothing,190.81,Noor Khoury,IT,2022-04-22,6
10547,765,80,10,3,2023-09-16,1497.01,4491.03,Tariq Hammad,46,UAE,2022-05-11,Camera_80,Electronics,1497.01,Rania Hammad,IT,2018-04-17,9
10548,1682,886,125,4,2021-06-05,933.11,3732.44,Zain Qasem,34,Jordan,2021-02-27,Table_886,Furniture,933.11,Majed Darwish,IT,2015-03-25,6
10549,632,172,275,1,2023-01-30,721.27,721.27,Hassan Rabie,50,Saudi Arabia,2021-12-06,Smartphone_172,Electronics,721.27,Noor Barakat,Sales,2023-12-09,1
10550,65,258,279,2,2023-04-09,56.37,112.74,Huda Qasem,43,Jordan,2023-01-02,T-Shirt_258,Clothing,56.37,Zain Omari,IT,2020-06-11,4
10551,1305,279,128,3,2023-04-10,64.78,194.34,Rami Haddad,40,Saudi Arabia,2020-04-06,Scarf_279,Clothing,64.78,Salma Khoury,HR,2021-08-05,4
10552,1819,504,185,3,2022-11-16,33.02,99.06,Khaled Darwish,32,Jordan,2020-12-29,Pizza_504,Food,33.02,Farah Ayoub,IT,2023-12-26,11
10553,1415,733,59,1,2021-07-05,42.82,42.82,Mona Darwish,28,Jordan,2021-08-02,Novel_733,Books,42.82,Yousef Qasem,HR,2020-04-08,7
10554,428,558,182,1,2022-01-09,14.56,14.56,Aya Haddad,41,Jordan,2021-09-23,Juice_558,Food,14.56,Farah Barakat,Sales,2018-01-24,1
10555,618,491,74,2,2023-06-20,37.71,75.42,Rami Najjar,42,Saudi Arabia,2023-07-25,Salad_491,Food,37.71,Hassan Darwish,HR,2023-08-06,6
10556,925,585,2,1,2023-08-06,30.69,30.69,Farah Qasem,46,Saudi Arabia,2023-12-06,Burger_585,Food,30.69,Noor Rabie,HR,2022-05-31,8
10557,812,566,243,3,2021-04-23,42.44,127.32,Rami Masri,30,Saudi Arabia,2021-03-04,Pizza_566,Food,42.44,Lina Haddad,Sales,2017-09-11,4
10558,107,839,228,3,2023-03-17,784.41,2353.23,Zain Barakat,53,UAE,2020-05-06,Bed_839,Furniture,784.41,Khaled Qasem,HR,2020-12-22,3
10559,1572,733,48,3,2021-06-16,42.82,128.46,Farah Rabie,22,UAE,2023-06-22,Novel_733,Books,42.82,Noor Khoury,IT,2020-06-19,6
10560,659,893,6,3,2021-01-31,898.22,2694.66,Ahmad Al-Momani,36,Egypt,2020-12-20,Wardrobe_893,Furniture,898.22,Noor Najjar,HR,2020-07-09,1
10561,1286,337,43,1,2022-05-25,151.68,151.68,Hassan Omari,21,Jordan,2021-02-21,Scarf_337,Clothing,151.68,Hassan Haddad,Support,2019-10-31,5
10562,1945,521,145,1,2021-07-28,7.21,7.21,Farah Qasem,41,Saudi Arabia,2024-01-23,Pizza_521,Food,7.21,Noor Masri,Sales,2020-08-21,7
10563,1183,326,127,4,2021-11-10,82.63,330.52,Ahmad Shami,44,Jordan,2020-09-09,Jacket_326,Clothing,82.63,Mona Ayoub,Support,2020-04-07,11
10564,265,172,246,2,2022-02-18,721.27,1442.54,Aya Saleh,32,Saudi Arabia,2022-03-21,Smartphone_172,Electronics,721.27,Farah Barakat,Sales,2022-09-08,2
10565,1492,84,121,1,2022-10-03,1442.98,1442.98,Lina Omari,60,Saudi Arabia,2023-11-05,Laptop_84,Electronics,1442.98,Omar Saleh,IT,2021-05-15,10
10566,1226,842,232,2,2022-01-18,694.66,1389.32,Tariq Darwish,33,UAE,2023-12-04,Bed_842,Furniture,694.66,Omar Qasem,Sales,2023-08-17,1
10567,1957,841,189,1,2023-07-20,599.03,599.03,Noor Al-Smadi,18,Saudi Arabia,2022-10-09,Table_841,Furniture,599.03,Tariq Rabie,Support,2017-05-09,7
10568,155,524,285,4,2023-05-12,34.74,138.96,Ali Haddad,37,Jordan,2021-05-18,Chocolate_524,Food,34.74,Salma Shami,IT,2017-04-07,5
10569,1037,481,242,1,2021-09-29,6.12,6.12,Salma Najjar,22,Saudi Arabia,2022-09-16,Salad_481,Food,6.12,Tariq Hammad,Sales,2016-08-28,9
10570,1321,544,78,3,2022-09-29,43.15,129.45,Ali Rabie,35,Saudi Arabia,2023-12-24,Chocolate_544,Food,43.15,Tariq Najjar,IT,2015-04-26,9
10571,896,418,58,1,2021-11-25,14.3,14.3,Majed Shami,41,Qatar,2020-08-09,Burger_418,Food,14.3,Noor Haddad,HR,2021-06-01,11
10572,1858,339,181,2,2021-01-30,123.55,247.1,Hassan Omari,32,Saudi Arabia,2021-08-03,Shoes_339,Clothing,123.55,Yousef Haddad,IT,2018-10-11,1
10573,1522,801,70,3,2023-03-14,792.42,2377.26,Ahmad Shami,40,Egypt,2020-03-26,Chair_801,Furniture,792.42,Omar Omari,HR,2019-03-28,3
10574,1621,320,265,1,2021-01-27,107.89,107.89,Rania Qasem,36,Jordan,2020-06-05,Jeans_320,Clothing,107.89,Noor Haddad,Sales,2022-09-14,1
10575,993,304,204,3,2021-12-06,198.81,596.43,Tariq Rabie,32,Jordan,2023-08-18,Jeans_304,Clothing,198.81,Huda Al-Momani,Support,2019-08-25,12
10576,1816,272,170,3,2021-01-30,67.85,203.55,Huda Barakat,26,Saudi Arabia,2020-11-02,Shoes_272,Clothing,67.85,Aya Ayoub,Management,2019-07-05,1
10577,245,690,295,3,2023-06-30,77.75,233.25,Mona Darwish,22,Saudi Arabia,2023-06-11,Children Book_690,Books,77.75,Sara Shami,Sales,2021-03-05,6
10578,1324,114,247,4,2022-04-27,1546.21,6184.84,Rania Omari,39,Jordan,2023-04-20,Tablet_114,Electronics,1546.21,Zain Al-Momani,Sales,2023-08-02,4
10579,1386,407,59,2,2021-02-05,47.49,94.98,Ali Ayoub,37,Jordan,2021-11-10,Pizza_407,Food,47.49,Yousef Qasem,HR,2020-04-08,2
10580,1378,26,300,2,2023-01-23,1677.93,3355.86,Ahmad Darwish,45,Jordan,2023-01-17,Monitor_26,Electronics,1677.93,Lina Darwish,Sales,2023-02-07,1
10581,1852,237,11,1,2023-06-12,69.56,69.56,Hassan Haddad,52,Jordan,2022-05-21,Dress_237,Clothing,69.56,Rania Rabie,Management,2022-06-04,6
10582,1545,310,5,3,2021-05-28,186.67,560.01,Farah Omari,28,Saudi Arabia,2020-08-22,Shoes_310,Clothing,186.67,Ali Al-Momani,Sales,2023-08-10,5
10583,386,684,205,1,2023-07-25,60.25,60.25,Huda Barakat,36,Saudi Arabia,2020-07-26,History Book_684,Books,60.25,Zain Omari,IT,2019-07-06,7
10584,759,233,245,2,2022-02-22,73.05,146.1,Noor Qasem,26,Jordan,2023-09-02,Shoes_233,Clothing,73.05,Zain Barakat,Sales,2023-05-16,2
10585,1336,549,249,3,2021-02-17,27.4,82.2,Tariq Hammad,31,Jordan,2020-12-21,Juice_549,Food,27.4,Tariq Al-Momani,Sales,2024-06-19,2
10586,414,265,105,2,2022-07-07,32.76,65.52,Mona Omari,47,Jordan,2023-09-17,Scarf_265,Clothing,32.76,Rania Al-Momani,Support,2018-07-02,7
10587,1302,990,242,3,2022-01-22,199.87,599.61,Yousef Ayoub,44,Jordan,2021-08-12,Sofa_990,Furniture,199.87,Tariq Hammad,Sales,2016-08-28,1
10588,1774,13,272,3,2023-02-20,637.89,1913.67,Tariq Shami,36,Egypt,2023-07-29,Printer_13,Electronics,637.89,Salma Omari,Sales,2017-02-25,2
10589,715,496,7,4,2022-09-05,44.21,176.84,Rania Haddad,34,Saudi Arabia,2023-09-14,Chocolate_496,Food,44.21,Tariq Shami,Support,2023-11-22,9
10590,759,316,224,3,2023-01-10,122.69,368.07,Noor Qasem,26,Jordan,2023-09-02,T-Shirt_316,Clothing,122.69,Rami Masri,Support,2023-04-29,1
10591,747,618,217,1,2022-06-22,20.45,20.45,Rania Khoury,36,Qatar,2023-02-17,Science Book_618,Books,20.45,Omar Darwish,Support,2020-10-15,6
10592,593,638,44,2,2021-06-23,66.9,133.8,Huda Shami,39,Jordan,2020-05-14,Novel_638,Books,66.9,Rami Barakat,Sales,2016-07-04,6
10593,1380,848,26,2,2021-06-11,122.83,245.66,Yousef Darwish,53,Saudi Arabia,2022-04-06,Table_848,Furniture,122.83,Rania Rabie,HR,2019-04-21,6
10594,1549,384,292,2,2021-04-13,68.83,137.66,Zain Darwish,42,Jordan,2020-04-21,Shoes_384,Clothing,68.83,Huda Al-Smadi,Sales,2024-01-05,4
10595,839,642,181,3,2021-01-16,20.06,60.18,Zain Shami,44,Jordan,2020-01-09,Biography_642,Books,20.06,Yousef Haddad,IT,2018-10-11,1
10596,16,991,92,1,2021-12-24,518.82,518.82,Mona Omari,29,Jordan,2020-10-18,Chair_991,Furniture,518.82,Rania Ayoub,HR,2019-04-08,12
10597,993,316,268,4,2023-07-08,122.69,490.76,Tariq Rabie,32,Jordan,2023-08-18,T-Shirt_316,Clothing,122.69,Lina Saleh,Management,2019-07-21,7
10598,1069,256,68,4,2021-08-17,170.33,681.32,Salma Najjar,30,Saudi Arabia,2023-09-21,T-Shirt_256,Clothing,170.33,Huda Shami,Sales,2020-07-19,8
10599,1345,441,151,1,2021-04-05,8.58,8.58,Rami Omari,44,Saudi Arabia,2020-09-23,Pasta_441,Food,8.58,Farah Omari,Sales,2021-11-23,4
10600,651,115,104,1,2022-03-06,1937.95,1937.95,Rania Haddad,53,Jordan,2022-04-18,Camera_115,Electronics,1937.95,Hassan Shami,IT,2022-04-08,3
10601,1350,299,88,1,2021-03-09,65.74,65.74,Salma Ayoub,32,Egypt,2021-11-07,Scarf_299,Clothing,65.74,Yousef Masri,Management,2015-04-21,3
10602,148,915,95,3,2021-04-26,148.62,445.86,Ali Hammad,21,Saudi Arabia,2021-07-27,Sofa_915,Furniture,148.62,Salma Barakat,HR,2018-11-14,4
10603,355,124,286,3,2023-09-19,1587.68,4763.04,Rania Darwish,34,Jordan,2020-11-29,Laptop_124,Electronics,1587.68,Farah Khoury,Sales,2016-10-14,9
10604,1260,256,3,4,2022-05-03,170.33,681.32,Ahmad Haddad,34,Jordan,2023-09-28,T-Shirt_256,Clothing,170.33,Rami Qasem,Management,2023-06-06,5
10605,703,651,208,1,2022-04-21,50.23,50.23,Khaled Shami,27,Saudi Arabia,2021-06-18,Children Book_651,Books,50.23,Ahmad Darwish,HR,2020-10-11,4
10606,613,718,102,1,2022-03-02,50.34,50.34,Farah Rabie,37,Saudi Arabia,2021-07-15,Children Book_718,Books,50.34,Omar Khoury,Sales,2017-10-11,3
10607,105,47,177,2,2023-05-27,1848.81,3697.62,Mona Khoury,33,Jordan,2020-09-05,Printer_47,Electronics,1848.81,Hassan Najjar,Sales,2024-06-19,5
10608,1498,729,199,4,2023-07-09,57.89,231.56,Hassan Saleh,47,Saudi Arabia,2022-02-20,Novel_729,Books,57.89,Lina Barakat,Sales,2019-11-09,7
10609,1786,831,8,3,2022-07-04,209.08,627.24,Rania Ayoub,20,Saudi Arabia,2020-12-15,Bed_831,Furniture,209.08,Farah Qasem,Support,2020-03-23,7
10610,396,903,245,1,2022-03-27,413.07,413.07,Hassan Masri,30,UAE,2021-06-27,Chair_903,Furniture,413.07,Zain Barakat,Sales,2023-05-16,3
